Time,Error
18180,176.766813
18240,290.82901
18300,411.601108
18360,526.662016
18420,624.486734
18480,695.434842
18540,732.668554
18600,732.781916
18660,696.065256
18720,626.401047
18780,530.835675
18840,418.906409
18900,301.84434
18960,191.911726
19020,102.886593
19080,55.222827
19140,54.77461
19200,54.674416
19260,55.116893
19320,103.974095
19380,195.124933
19440,307.856052
19500,427.98305
19560,542.708696
19620,640.360698
19680,711.234966
19740,748.465916
19800,748.638773
19860,712.0491
19920,642.599881
19980,547.381528
20040,436.02029
20100,319.932853
20160,211.77818
20220,125.903055
20280,79.41413
20340,72.082726
20400,72.005114
20460,79.416917
20520,127.028003
20580,215.055896
20640,326.073305
20700,445.296385
20760,559.52915
20820,656.915774
20880,727.666658
20940,764.876884
21000,765.118289
21060,728.691983
21120,659.526761
21180,564.768429
21240,454.151066
21300,339.299156
21360,233.240125
21420,150.529272
21480,105.423304
21540,94.596853
21600,94.55798
21660,105.54328
21720,151.744024
21780,236.625571
21840,345.60829
21900,463.670828
21960,577.242672
22020,674.261138
22080,744.832013
22140,782.000131
22200,782.319165
22260,746.096263
22320,677.291343
22380,583.116336
22440,473.428967
22500,360.071469
22560,256.380547
22620,176.813269
22680,133.164047
22740,120.512043
22800,120.522762
22860,133.421603
22920,178.168864
22980,259.920392
23040,366.589349
23100,483.231983
23160,595.960543
23220,692.494449
23280,762.819037
23340,799.918716
23400,800.324794
23460,764.351544
23520,695.996543
23580,602.550271
23640,494.010565
23700,382.444369
23760,281.432184
23820,205.102078
23880,163.097398
23940,149.603669
24000,149.674388
24060,163.469602
24060,0
24120,70.966154
24180,241.879316
24240,529.656087
24300,879.061379
24360,1212.489533
24420,1477.716325
24480,1656.31025
24540,1746.130019
24600,1746.128818
24660,1655.422087
24720,1480.023164
24780,1236.797652
24840,951.299701
24900,652.765219
24960,370.130311
25020,130.000936
25080,45.40202
25140,137.562583
25200,137.56253
25260,44.55547
25320,133.884396
25380,379.398972
25440,668.560787
25500,972.815786
25560,1262.067465
25620,1507.753155
25680,1685.807212
25740,1779.107695
25800,1779.109001
25860,1686.515091
25920,1511.001217
25980,1270.101049
26040,987.43116
26100,690.443323
26160,407.901284
26220,167.325727
26280,13.186261
26340,101.354575
26400,101.358566
26460,12.867998
26520,170.517111
26580,415.823211
26640,704.921194
26700,1009.177955
26760,1298.440391
26820,1544.120331
26880,1722.157787
26940,1815.446404
27000,1815.448604
27060,1722.866816
27120,1547.372098
27180,1306.496671
27240,1023.858723
27300,726.913625
27360,444.434136
27420,203.971489
27480,31.594965
27540,65.966076
27600,65.978805
27660,32.2924
27720,207.168965
27780,452.361094
27840,741.395759
27900,1045.608011
27960,1334.835938
28020,1580.489528
28080,1758.508988
28140,1851.788559
28200,1851.79114
28260,1944.362884
28320,1768.884321
28380,2009.739342
28380,0
28440,282.678431
28500,504.52214
28560,644.716617
28620,734.607368
28680,800.517787
28740,841.109045
28800,841.129362
28860,791.798731
28920,697.704052
28980,571.568738
29040,427.395706
29100,278.082328
29160,136.504223
29220,21.472577
29280,76.625241
29340,122.658069
29400,122.625255
29460,76.911909
29520,19.790558
29580,133.257445
29640,273.698658
29700,421.669486
29760,562.608538
29820,682.744344
29880,770.267471
29940,816.448896
30000,816.498301
30060,770.085857
30120,681.467804
30180,559.168716
30240,415.222338
30300,264.088455
30360,121.944295
30420,31.245078
30480,98.381757
30540,143.282086
30600,143.221947
30660,98.480418
30720,30.584451
30780,117.887325
30840,256.847228
30900,404.432568
30960,545.183022
31020,665.204227
31080,752.672986
31140,798.848947
31200,798.926209
31260,752.570439
31320,664.053411
31380,541.941252
31440,398.366728
31500,248.113115
31560,109.294229
31620,50.151591
31680,120.210466
31740,164.287248
31800,164.204386
31860,120.229354
31920,49.945404
31980,105.256719
32040,240.889479
32100,387.624243
32160,528.030298
32220,647.890049
32280,735.286024
32340,781.443681
32400,781.546537
32460,735.264315
32520,646.889671
32580,525.04272
32640,382.002933
32700,233.079033
32760,99.872499
32820,70.818151
32880,142.086426
32940,185.526685
33000,185.425406
33060,142.043651
33120,70.775932
33180,95.926896
33240,225.848564
33300,371.267057
33360,511.157594
33420,630.77399
33480,718.054121
33540,764.173231
33600,764.300514
33600,0
33660,46.51886
33720,144.159367
33780,291.175654
33840,471.677078
33900,661.817176
33960,839.069124
34020,986.508735
34080,1092.170979
34140,1147.513843
34200,1147.532631
34260,1092.059438
34320,986.592868
34380,841.820796
34440,672.192221
34500,494.270542
34560,325.252336
34620,181.677852
34680,78.611953
34740,30.457981
34800,30.508902
34860,79.105339
34920,183.73339
34980,330.274068
35040,503.364082
35100,685.667375
35160,859.045485
35220,1006.332572
35280,1113.090693
35340,1169.059088
35400,1169.120937
35460,1113.704588
35520,1008.621523
35580,864.406874
35640,695.26678
35700,517.759124
35760,349.361728
35820,207.178186
35880,107.269794
35940,61.983775
36000,62.079489
36060,107.848562
36120,209.28375
36180,354.350809
36240,526.736749
36300,708.668979
36360,881.837017
36420,1029.004354
36480,1135.703553
36540,1191.661496
36600,1191.757212
36660,1136.421434
36720,1031.476304
36780,887.480387
36840,718.68629
36900,541.745445
36960,374.331535
37020,233.937665
37080,136.90474
37140,93.123922
37200,93.257281
37260,137.575262
37320,236.14537
37380,379.430484
37440,550.846314
37500,732.230337
37560,905.07603
37620,1052.054171
37680,1158.652616
37740,1214.577282
37800,1214.699719
37860,1159.453099
37920,1054.672451
37980,910.944289
38040,742.575546
38100,566.321678
38160,400.050917
38220,261.544059
38280,166.967978
38340,124.170674
38400,124.335181
38460,167.698797
38520,263.762127
38580,134.720407
38580,0
38640,173.079838
38700,385.229001
38760,615.807536
38820,824.271515
38880,975.59547
38940,1052.584195
39000,1052.599596
39060,979.853675
39120,842.022369
39180,651.312538
39240,425.728406
39300,188.018557
39360,42.733227
39420,232.549713
39480,372.340861
39540,446.040972
39600,446.008707
39660,371.64695
39720,229.724862
39780,35.383746
39840,198.006051
39900,440.829622
39960,671.784253
40020,867.95494
40080,1010.130039
40140,1084.651187
40200,1084.699181
40260,1010.83809
40320,870.806271
40380,678.644782
40440,453.337479
40500,217.455265
40560,33.739332
40620,205.248925
40680,344.203074
40740,417.737105
40800,417.66243
40860,343.396687
40920,202.074401
40980,26.774856
41040,228.11258
41100,470.251469
41100,0
41160,231.018307
41220,500.032873
41280,748.518795
41340,893.118027
41400,893.175594
41460,756.544648
41520,511.182442
41580,184.56855
41640,202.498731
41700,611.181109
41760,1006.197632
41820,1345.128623
41880,1592.001917
41940,1721.789093
42000,1721.837358
42060,1591.846916
42120,1343.711107
42180,1000.994371
42240,597.339937
42300,175.62399
42360,238.581093
42420,579.785693
42480,828.194914
42540,958.377874
42600,958.215249
42660,828.623342
42720,583.105746
42780,246.333379
42840,150.37007
42900,565.33937
42960,960.633945
43020,1297.489474
43080,1542.921893
43140,1672.497539
43200,1672.774174
43260,1542.831335
43320,1294.670014
43380,952.415494
43440,550.827578
43500,145.66504
43560,297.837676
43620,634.821943
43680,882.10478
43740,1011.82129
43800,1011.424918
43860,881.767542
43920,636.514097
43980,301.514861
44040,111.074802
44100,516.979622
44160,911.56538
44220,1248.358969
44280,1493.902806
44340,1623.656105
44400,1624.158935
44460,1494.529953
44520,1246.900745
44580,905.796255
44640,507.775711
44700,138.020344
44760,357.79683
44820,691.136132
44880,937.221223
44940,1066.430218
45000,1065.826368
45060,936.208056
45120,691.457747
45180,358.702548
45240,96.515311
45300,471.132609
45360,863.693013
45420,1200.030718
45480,1445.515032
45540,1575.361853
45600,1576.055369
45660,1446.752707
45720,1199.755188
45780,860.145831
45840,467.253524
45900,151.976431
45960,416.858348
46020,747.687435
46080,992.771409
46140,1121.553775
46200,1120.805431
46260,991.293415
46320,747.104025
46380,416.267982
46440,113.162917
46500,427.476135
46560,816.417466
46620,1151.851735
46680,1397.064576
46740,1526.886836
46800,1527.717766
46860,1398.770306
46920,1152.611926
46980,815.359672
47040,1212.794061
47040,0
47100,425.033546
47160,772.166789
47220,1017.900862
47280,1177.67959
47340,1261.195132
47400,1261.251236
47460,1169.075339
47520,989.656175
47580,743.326239
47640,458.180481
47700,164.262568
47760,124.105307
47820,359.480658
47880,533.235045
47940,625.247499
48000,625.138832
48060,532.041051
48120,354.663251
48180,111.165169
48240,180.439144
48300,483.063382
48360,771.39856
48420,1016.435582
48480,1194.082434
48540,1287.243198
48600,1287.410438
48660,1195.321501
48720,1020.691911
48780,781.176807
48840,500.923762
48900,211.371189
48900,0
48960,281.819728
49020,449.181401
49080,518.634141
49140,541.659604
49200,541.663161
49260,511.445201
49320,440.767741
49380,334.241418
49440,208.685471
49500,82.152846
49560,33.998821
49620,128.926257
49680,197.968022
49740,234.575714
49800,234.565571
49860,197.539045
49920,127.358809
49980,31.562166
50040,81.394411
50100,199.232725
50160,311.412166
50220,407.067736
50280,476.798166
50340,513.596966
50400,513.610522
50460,476.573404
50520,405.886203
50580,308.33903
50640,193.508395
50700,73.099333
50760,44.360465
50820,140.997908
50880,211.62946
50940,248.666826
51000,248.648145
51060,211.845395
51120,142.139819
51180,46.948667
51240,67.024915
51300,184.736457
51360,297.036669
51420,392.754677
51480,462.487034
51540,499.278099
51600,499.300048
51660,462.282448
51720,391.617851
51780,294.110335
51840,179.405895
51900,59.841506
51960,59.461279
52020,155.816635
52080,226.355167
52140,263.358596
52200,263.330994
52260,226.540963
52320,156.893151
52380,61.930518
52440,53.557898
52500,170.562786
52560,282.765502
52620,378.456667
52680,448.183228
52740,484.97723
52800,485.0077
52860,448.005634
52920,377.371195
52980,279.931603
53040,165.431098
53100,47.541855
53160,74.46425
53220,170.643626
53280,241.100051
53340,278.070891
53400,278.034343
53460,241.256424
53520,171.660045
53580,76.841937
53640,40.996623
53700,156.493934
53760,268.542963
53820,364.191316
53880,433.905746
53940,470.700273
54000,470.739147
54060,433.75504
54120,363.157502
54180,265.804814
54240,151.585893
54300,37.013897
54360,89.363772
54420,185.45234
54480,255.843022
54540,292.785548
54600,292.740255
54660,255.971075
54720,186.412812
54780,91.666597
54840,30.326841
54900,142.527218
54960,254.357988
55020,349.948533
55080,419.645481
55140,456.438433
55200,456.485469
55260,419.520856
55320,348.965549
55380,251.717074
55440,137.869904
55500,29.995318
55560,104.154501
55620,200.221933
55680,270.566884
55740,307.487266
55800,307.433739
55860,270.668502
55920,201.132137
55980,106.397336
56040,24.000184
56100,128.658832
56160,240.197159
56220,335.716605
56280,405.392001
56340,442.181877
56400,442.236516
56460,405.291912
56520,334.782062
56580,237.652719
56640,124.282795
56700,28.96054
56760,118.834075
56820,214.937918
56880,285.258358
56940,322.164124
57000,322.103165
57060,285.336527
57120,215.805062
57180,121.032551
57240,25.313128
57300,114.884904
57360,226.044544
57420,321.482377
57480,391.133885
57540,427.919717
57600,427.981159
57660,391.055867
57720,320.592305
57780,223.59317
57840,110.826075
57900,34.310355
57960,133.403843
58020,229.59095
58080,299.90797
58140,336.807232
58200,336.740019
58260,299.966604
58320,230.423846
58380,135.574728
58440,33.257748
58500,101.204195
58560,211.882301
58620,307.231766
58680,376.859024
58740,413.640627
58800,413.707791
58860,376.799698
58920,306.38031
58980,209.517599
59040,97.507919
59100,43.663296
59160,147.868256
59220,244.176454
59280,314.509835
59340,351.4109
59400,351.338883
59460,314.553759
59520,244.985149
59580,150.029787
59640,44.334293
59700,87.62269
59760,197.691047
59820,292.950199
59880,362.555326
59940,399.333287
60000,399.404757
60060,362.510304
60120,292.129642
60180,195.403268
60240,84.35097
60300,54.951852
60360,162.235395
60420,258.693824
60480,329.061486
60540,365.972345
60600,365.897257
60660,329.096345
60720,259.489753
60780,164.40681
60840,56.697066
60900,74.163104
60960,183.450532
61020,278.623452
61080,348.211194
61140,384.986994
61200,385.061104
61260,348.175239
61320,277.824223
61380,181.22652
61440,71.409694
61500,67.172966
61560,176.516704
61620,273.146532
61680,343.563742
61740,380.491786
61800,380.41554
61860,343.595749
61920,273.94185
61980,178.717956
62040,69.647904
62100,60.886592
62160,169.140466
62220,264.23857
62280,333.816451
62340,370.59252
62400,370.667363
62460,333.783533
62520,263.449359
62580,166.963558
62640,58.807559
62700,79.887876
62760,190.72699
62820,287.541517
62880,358.020536
62940,394.97222
63000,394.896882
63060,358.056322
63120,288.348928
63180,192.978142
63240,82.91333
63300,47.94793
63360,154.741729
63420,249.784929
63480,319.363363
63540,356.142932
63600,356.216424
63660,319.326791
63720,248.99302
63780,152.591687
63840,46.828679
63900,92.900356
63960,204.884073
64020,301.889102
64080,372.438776
64140,409.419319
64200,409.346982
64260,372.485083
64320,302.721249
64380,207.204514
64440,96.379212
64500,35.759544
64560,140.237316
64620,235.255502
64680,304.847587
64740,341.634542
64800,341.704519
64860,304.800323
64920,234.447053
64980,138.090806
65040,36.157686
65100,106.121834
65160,219.008356
65220,316.20238
65280,386.827979
65340,423.841117
65400,423.773874
65460,386.89137
65520,317.071402
65580,221.415871
65640,109.998424
65700,25.541189
65760,125.614386
65820,220.648334
65880,290.269193
65940,327.067947
66000,327.132261
66060,290.204211
66120,219.808928
66180,123.444756
66240,28.447929
66300,119.515188
66360,233.121939
66420,330.496782
66480,401.199849
66540,438.247819
66600,438.187653
66660,401.28653
66720,331.413742
66780,235.632371
66840,123.755196
66900,20.704543
66960,110.86576
67020,205.968067
67080,275.634041
67140,312.448985
67200,312.50557
67260,275.544465
67320,205.083247
67380,108.643131
67440,26.63664
67500,133.069349
67560,247.248228
67620,344.789419
67680,415.567942
67740,452.651345
67800,452.600038
67860,415.683396
67920,345.764053
67980,249.874557
68040,137.648741
68100,24.883421
68160,95.994053
68220,191.22824
68280,260.954769
68340,297.789675
68400,297.836626
68460,260.83439
68520,190.28405
68580,93.684262
68640,31.965099
68700,146.786477
68760,261.410614
68820,359.098487
68880,429.947102
68940,467.064963
69000,467.024021
69060,430.096017
69120,360.138814
69180,264.162894
69240,151.685778
69300,35.179304
69360,81.017112
69420,176.45365
69480,246.252246
69540,283.109003
69600,283.144798
69660,246.095571
69720,175.436961
69780,78.579849
69840,41.978419
69900,160.674866
69960,275.632402
70020,373.442776
70080,444.353239
70140,481.503114
70200,481.473793
70260,444.5394
70320,374.555093
70380,278.51752
70440,165.876302
70500,47.952734
70560,65.982394
70620,161.683459
70680,231.556293
70740,268.433429
70800,268.456848
70860,231.358984
70920,160.582757
70980,63.366657
71040,54.305683
71100,174.747363
71160,289.937721
71220,387.843417
71280,458.805181
71340,495.983687
71400,495.967242
71460,459.032335
71520,389.033537
71580,292.961145
71640,180.234
71700,61.8175
71700,0
71760,112.679524
71820,184.339846
71880,219.00846
71940,232.751513
72000,232.751878
72060,216.560166
72120,181.313313
72180,129.663806
72240,68.794324
72300,6.625631
72360,50.84825
72420,98.805285
72480,133.539508
72540,151.880053
72600,151.87966
72660,133.452059
72720,98.515416
72780,50.656606
72840,5.418165
72900,64.220804
72960,120.190538
73020,167.899597
73080,202.667455
73140,221.010476
73200,221.010988
73260,202.534129
73320,167.270423
73380,118.598881
73440,61.274897
73500,1.629615
73560,56.449939
73620,105.161917
73680,140.465393
73740,158.963863
73800,158.963311
73860,140.602471
73920,105.798669
73980,58.029158
74040,2.148435
74100,56.941098
74160,112.979285
74220,160.724235
74280,195.500998
74340,213.844176
74400,213.84478
74460,195.365862
74520,160.093903
74580,111.408601
74640,54.072202
74700,6.505988
74760,63.698202
74820,112.419982
74880,147.731046
74940,166.233599
75000,166.232952
75060,147.867561
75120,113.055371
75180,65.275157
75240,9.264452
75300,49.733382
75360,105.781622
75420,153.537409
75480,188.322368
75540,206.669923
75600,206.670626
75660,188.187451
75720,152.907573
75780,104.211891
75840,46.868461
75900,13.652243
75960,70.943722
76020,119.676609
76080,154.995707
76140,173.502556
76200,173.501829
76260,155.132138
76320,120.311955
76380,72.520992
76440,16.478363
76500,42.525006
76560,98.581604
76620,146.347611
76680,181.140385
76740,199.492159
76800,199.492884
76860,181.005572
76920,145.717994
76980,97.012542
77040,39.664459
77100,20.852416
77160,78.188208
77220,126.932558
77280,162.259746
77340,180.770753
77400,180.770054
77460,162.396162
77520,127.568052
77580,79.766438
77640,23.700564
77700,35.315742
77760,91.378839
77820,139.154716
77880,173.955028
77940,192.310762
78000,192.311514
78060,173.820176
78120,138.525104
78180,89.810059
78240,32.460466
78300,28.065039
78360,85.432035
78420,134.187988
78480,169.523103
78540,188.0383
78600,188.03758
78660,169.659642
78720,134.823853
78780,87.011235
78840,30.925249
78900,28.106849
78960,84.173281
79020,131.958682
79080,166.766266
79140,185.125872
79200,185.12658
79260,166.631341
79320,131.328891
79380,82.604509
79440,25.25811
79500,35.283116
79560,92.675458
79620,141.442984
79680,176.78587
79740,195.30514
79800,195.304446
79860,176.922547
79920,142.079217
79980,94.255965
80040,38.151952
80100,20.898932
80160,76.964798
80220,124.759371
80280,159.574096
80340,177.937477
80400,177.938137
80460,159.439033
80520,124.129329
80580,75.395615
80640,18.061849
80700,42.505039
80760,99.918746
80820,148.69752
80880,184.048167
80940,202.571394
81000,202.57077
81060,184.185071
81120,149.334359
81180,101.500643
81240,45.380307
81300,13.697823
81360,69.753196
81420,117.556989
81480,152.37869
81540,170.745718
81600,170.7463
81660,152.243355
81720,116.92661
81780,68.183509
81840,10.890423
81900,49.729767
81960,107.162306
82020,155.952037
82080,191.310144
82140,209.837211
82200,209.836651
82260,191.447303
82320,156.589513
82380,108.745694
82440,52.61032
82500,6.533701
82560,62.538623
82620,110.351591
82680,145.180065
82740,163.550705
82800,163.551202
82860,145.044553
82920,109.720772
82980,60.968238
83040,3.890894
83100,56.957105
83160,114.406284
83220,163.206566
83280,198.571925
83340,217.102759
83400,217.102281
83460,198.709391
83520,163.844814
83580,115.991128
83640,59.842295
83700,1.438236
83760,55.321224
83820,103.143508
83880,137.978569
83940,156.352623
84000,156.353057
84060,137.842792
84120,102.511906
84180,53.749786
84240,4.001905
84300,64.186735
84360,121.651051
84420,170.461396
84480,205.833752
84540,224.368145
84600,224.367742
84660,205.971458
84720,171.100325
84780,123.237389
84840,67.076003
84900,8.114769
84960,48.100854
85020,95.932699
85080,130.774314
85140,149.151757
85200,149.15206
85260,130.638206
85320,95.300509
85380,46.528519
85440,11.015775
85500,71.419035
85560,128.896719
85620,177.716668
85680,213.095661
85740,231.63354
85800,231.633228
85860,213.233719
85920,178.356347
85980,130.484616
86040,74.311847
86100,15.303126
86160,40.878148
86220,88.719416
86280,123.567586
86340,141.948285
86400,141.948508
86460,123.431178
86520,88.086628
86580,39.304377
86640,18.199603
86700,78.653786
86760,136.143542
86820,184.972551
86880,220.357892
86940,238.899133
87000,238.898906
87060,220.496319
87120,185.612967
87180,137.732854
87240,81.549593
87300,22.519776
87360,33.652273
